TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

17100.0, 9943.0, 1359.0, 3605.0, 4979.0, 315.0, 3846.0, 5782.0, 1.0E-5, 0.01, 0.2
17200.0, 9941.0, 1381.0, 3699.0, 4861.0, 327.0, 3930.0, 5684.0, 1.0E-5, 0.01, 0.2
17300.0, 9942.0, 1379.0, 3682.0, 4881.0, 346.0, 3892.0, 5704.0, 1.0E-5, 0.01, 0.2
17400.0, 9929.0, 1364.0, 3652.0, 4913.0, 342.0, 3860.0, 5727.0, 1.0E-5, 0.01, 0.2
17500.0, 9949.0, 1372.0, 3596.0, 4981.0, 351.0, 3819.0, 5779.0, 1.0E-5, 0.01, 0.2
17600.0, 9934.0, 1407.0, 3586.0, 4941.0, 355.0, 3837.0, 5742.0, 1.0E-5, 0.01, 0.2
17700.0, 9942.0, 1398.0, 3613.0, 4931.0, 335.0, 3884.0, 5723.0, 1.0E-5, 0.01, 0.2
17800.0, 9937.0, 1423.0, 3558.0, 4956.0, 313.0, 3842.0, 5782.0, 1.0E-5, 0.01, 0.2
17900.0, 9949.0, 1390.0, 3548.0, 5011.0, 308.0, 3828.0, 5813.0, 1.0E-5, 0.01, 0.2
18000.0, 9938.0, 1408.0, 3544.0, 4986.0, 328.0, 3829.0, 5781.0, 1.0E-5, 0.01, 0.2
18100.0, 9941.0, 1442.0, 3534.0, 4965.0, 314.0, 3835.0, 5792.0, 1.0E-5, 0.01, 0.2
18200.0, 9935.0, 1482.0, 3476.0, 4977.0, 328.0, 3793.0, 5814.0, 1.0E-5, 0.01, 0.2
18300.0, 9935.0, 1537.0, 3440.0, 4958.0, 332.0, 3767.0, 5836.0, 1.0E-5, 0.01, 0.2
18400.0, 9937.0, 1580.0, 3417.0, 4940.0, 319.0, 3759.0, 5859.0, 1.0E-5, 0.01, 0.2
18500.0, 9941.0, 1632.0, 3449.0, 4860.0, 310.0, 3819.0, 5812.0, 1.0E-5, 0.01, 0.2
18600.0, 9940.0, 1655.0, 3441.0, 4844.0, 306.0, 3831.0, 5803.0, 1.0E-5, 0.01, 0.2
18700.0, 9932.0, 1690.0, 3398.0, 4844.0, 285.0, 3795.0, 5852.0, 1.0E-5, 0.01, 0.2
18800.0, 9953.0, 1652.0, 3396.0, 4905.0, 253.0, 3801.0, 5899.0, 1.0E-5, 0.01, 0.2
18900.0, 9948.0, 1684.0, 3382.0, 4882.0, 269.0, 3805.0, 5874.0, 1.0E-5, 0.01, 0.2
19000.0, 9938.0, 1711.0, 3367.0, 4860.0, 272.0, 3788.0, 5878.0, 1.0E-5, 0.01, 0.2
19100.0, 9943.0, 1720.0, 3271.0, 4952.0, 281.0, 3708.0, 5954.0, 1.0E-5, 0.01, 0.2
19200.0, 9926.0, 1748.0, 3230.0, 4948.0, 319.0, 3671.0, 5936.0, 1.0E-5, 0.01, 0.2
19300.0, 9932.0, 1758.0, 3240.0, 4934.0, 326.0, 3665.0, 5941.0, 1.0E-5, 0.01, 0.2
19400.0, 9932.0, 1750.0, 3259.0, 4923.0, 351.0, 3670.0, 5911.0, 1.0E-5, 0.01, 0.2
19500.0, 9923.0, 1758.0, 3299.0, 4866.0, 369.0, 3684.0, 5870.0, 1.0E-5, 0.01, 0.2
19600.0, 9935.0, 1782.0, 3308.0, 4845.0, 372.0, 3699.0, 5864.0, 1.0E-5, 0.01, 0.2
19700.0, 9940.0, 1726.0, 3297.0, 4917.0, 347.0, 3676.0, 5917.0, 1.0E-5, 0.01, 0.2
19800.0, 9936.0, 1747.0, 3284.0, 4905.0, 346.0, 3668.0, 5922.0, 1.0E-5, 0.01, 0.2
19900.0, 9950.0, 1800.0, 3186.0, 4964.0, 399.0, 3573.0, 5978.0, 1.0E-5, 0.01, 0.2
20000.0, 9938.0, 1842.0, 3156.0, 4940.0, 384.0, 3573.0, 5981.0, 1.0E-5, 0.01, 0.2
20100.0, 9930.0, 1870.0, 3148.0, 4912.0, 369.0, 3585.0, 5976.0, 1.0E-5, 0.01, 0.2
20200.0, 9934.0, 1892.0, 3111.0, 4931.0, 377.0, 3569.0, 5988.0, 1.0E-5, 0.01, 0.2
20300.0, 9927.0, 1883.0, 3156.0, 4888.0, 393.0, 3603.0, 5931.0, 1.0E-5, 0.01, 0.2
20400.0, 9933.0, 1879.0, 3215.0, 4839.0, 366.0, 3672.0, 5895.0, 1.0E-5, 0.01, 0.2
20500.0, 9926.0, 1883.0, 3241.0, 4802.0, 344.0, 3673.0, 5909.0, 1.0E-5, 0.01, 0.2
20600.0, 9931.0, 1875.0, 3235.0, 4821.0, 339.0, 3623.0, 5969.0, 1.0E-5, 0.01, 0.2
20700.0, 9935.0, 1914.0, 3169.0, 4852.0, 373.0, 3551.0, 6011.0, 1.0E-5, 0.01, 0.2
20800.0, 9931.0, 1877.0, 3177.0, 4877.0, 360.0, 3529.0, 6042.0, 1.0E-5, 0.01, 0.2
20900.0, 9931.0, 1914.0, 3159.0, 4858.0, 390.0, 3513.0, 6028.0, 1.0E-5, 0.01, 0.2
